,Feeder Name,Feeder Head Node,Substation Name,Medium Voltage Length (miles),Three Phase Medium Voltage Length (miles),Three Phase Overhead Medium Voltage Length (miles),Two Phase Medium Voltage Length (miles),Two Phase Overhead Medium Voltage Length (miles),Single Phase Medium Voltage Length (miles),Single Phase Overhead Medium Voltage Length (miles),Overhead Percentage of Medium Voltage Line Miles,Ratio of Medium Voltage Lines to Number of Customers,Maximum Node Distance From Substation (miles),Nominal Voltage of Source (kV),Low Voltage Length (miles),Three Phase Low Voltage Length (miles),Three Phase Overhead Low Voltage Length (miles),Two Phase Low Voltage Length (miles),Two Phase Overhead Low Voltage Length (miles),Single Phase Low Voltage Length (miles),Single Phase Overhead Low Voltage Length (miles),Maximum Line Length From Transformer to Load (miles),Overhead Percentage of Low Voltage Line Miles,Ratio of Low Voltage Lines to Number of Customers,Number of Voltage Regulators,Number of Capacitors,Average Regulator Distance From Substation (miles),Average Capacitor Distance From Substation (miles),Number of Fuses,Number of Reclosers,Average Recloser Distance From Substation (miles),Number of Breakers,Number of Switches,Number of Lines Connected to Adjacent Feeder,Number of Closed Loops,Number of Transformers,Total Transformer Capacity (MVA),Number of Single Phase Transformers,Number of Three Phase Transformers,Ratio of Single Phase Transformers to Three Phase Transformers,Total Peak Planning Load (MW),Total Phase A Peak Planning Load (MW),Total Phase B Peak Planning Load (MW),Total Phase C Peak Planning Load (MW),Total Reactive Peak Planning Load (MVar),Percentage of Low Voltage Peak Planning Load on Phase A,Percentage of Low Voltage Peak Planning Load on Phase B,Percentage of Low Voltage Peak Planning Load on Phase C,Number of Single Phase Low Voltage Loads,Number of Three Phase Low Voltage Loads,Number of Medium Voltage Loads,Total Medium Voltage Peak Planning Load (MW),Average Number of Loads per Transformer,Average Peak Planning Load Power Factor,Average Peak Planning Load Imbalance by Phase,Total Number of Customers,Number of Customers per Square Mile of Feeder Convex Hull,Total Peak Planning Load (MW) per Square Mile of Feeder Convex Hull,Total Reactive Peak Planning Load (MVar) per Square Mile of Feeder Convex Hull,Total Transformer Capacity (MVA) per Square Mile of Feeder Convex Hull,Average Node Degree,Average Shortest Path Length,Diameter (Maximum Eccentricity),Number of PVs,Total PV Capacity (MW),Number of PVs with Volt-Var Control,Total Capacity of PVs with Volt-Var Control (MW),Number of PVs with Volt-Watt and Volt-Var Control,Total Capacity of PVs with Volt-Watt Volt-Var Control (MW),Number of Batteries,Total Capacity of Batteries (MW),Average Year of Building Construction,Average Land Value (USD per Square Foot),Percentage of Rural Customers,Percentage of Urban Customers,Percentage of Residential Customers,Percentage of Commercial Customers,Percentage of Industrial Customers,County,Line Configuration
35,p4uhs14_1247--p4udt9634,p4udt9634-p4uhs14_1247x,p4uhs14_1247,26.354,4.9091,3.2181,0.0,0.0,21.4449,15.8068,36.8877,0.0222,5.1139,12.47,25.2211,0.2818,0.0,0.0,0.0,24.9393,13.9362,0.0683,27.0212,0.021265664287117243,0,3,,1.6452,44,0,,0,412,0,0,557,18.15,553,4,138.25,8.4495,2.6050568955,2.968258653,2.876176002,1.7245,30.8309,35.1294,34.0396,1178,7,1,1.3905,2.1254,0.9795,0.535,1186.0,33858274722.9814,241218520.12,49231280.3751,518151506089.4708,1.9994,67.9376,169,0,0.0,0,0.0,0,0.0,0,0.0,1995.0,184.9341980778236,0.0,100.0,97.9569,0.964813,1.0783200000000002,Travis,delta-wye
36,p4uhs10_1247--p4udt12947,p4udt12947-p4uhs10_1247x,p4uhs10_1247,17.4714,6.7153,6.6032,0.0,0.0,10.7562,10.445,71.5215,0.0688,4.7731,12.47,6.3651,0.175,0.0,0.0,0.0,6.1901,5.6481,0.0792,23.6951,0.025059365903699483,0,1,,3.6897,37,0,,0,15,1,0,168,5.955,157,11,14.2727,1.9539,0.6451367481,0.6643963404000001,0.6443669114999999,0.4237,33.0179,34.0036,32.9785,242,12,0,0.0,1.5119,0.9769,0.5417,254.0,5101068711.9244,39240660.3534,8508910.2449,119593953462.6374,1.9972,23.5171,72,0,0.0,0,0.0,0,0.0,0,0.0,1995.0,267.9493615624624,0.0,100.0,85.0117,8.8993,6.08899,Travis,delta-wye
37,p4uhs0_1247--p4udt7046,p4udt7046-p4uhs0_1247x,p4uhs0_1247,18.1158,6.2711,4.6045,0.0,0.0,11.8447,8.0366,46.2556,0.0287,5.4811,12.47,9.213,0.3207,0.0,0.0,0.0,8.8923,2.502,0.0662,9.1553,0.014577585426523347,0,2,,2.0681,40,0,,0,413,0,0,368,17.15,335,33,10.1515,6.356,2.025250416,2.229564036,2.101185548,1.3004,31.8636,35.0781,33.0583,598,34,0,0.0,1.7127,0.9791,0.5074,632.0,19193681931.2395,193029257.8767,39493454.0883,520841210634.111,1.999,62.4488,194,0,0.0,0,0.0,0,0.0,0,0.0,1995.0,153.29322267035357,0.0,100.0,93.8132,4.9970300000000005,1.18977,Travis,delta-wye
38,p4uhs0_1247--p4udt18706,p4udt18706-p4uhs0_1247x,p4uhs0_1247,14.5781,6.3013,4.8998,0.0,0.0,8.2769,2.8132,28.5135,0.0189,2.8969,12.47,12.4722,0.3284,0.0,0.0,0.0,12.1437,3.6917,0.0761,13.6474,0.016197615753707942,0,2,,1.9738,40,0,,0,529,0,0,450,17.95,428,22,19.4545,6.6097,2.3125820069,2.0788101373,2.2183078558,1.3587,34.9877,31.4509,33.5614,747,23,0,0.0,1.7111,0.9795,0.5595,770.0,28516197281.5799,244783988.4988,50316780.1463,664760702862.8052,1.9992,80.4843,214,0,0.0,0,0.0,0,0.0,0,0.0,1989.0,173.8975486694303,0.0,100.0,98.1737,1.23396,0.5923,Travis,delta-wye
39,p4uhs15_1247--p4udt11307,p4udt11307-p4uhs15_1247x,p4uhs15_1247,28.2191,10.4225,8.1034,0.0,0.0,17.7966,12.377,47.0867,0.0311,3.6246,12.47,15.2759,0.1058,0.0,0.0,0.0,15.1701,7.2793,0.08900000000000001,16.7359,0.01686081907093176,0,4,,1.7567,51,0,,0,481,2,1,492,18.825,486,6,81.0,7.2262,2.5101795464000003,2.3509574556,2.365062998,1.4943,34.7372,32.5338,32.729,900,6,0,0.0,1.8415,0.9792,0.6526,906.0,19257462175.0801,153596572.9286,31761009.3507,400134354796.779,2.0,78.119,193,0,0.0,0,0.0,0,0.0,0,0.0,2002.0,203.8675933939814,0.0,100.0,98.9203,0.22338,0.856292,Travis,delta-wye
40,p4uhs0_1247--p4udt7051,p4udt7051-p4uhs0_1247x,p4uhs0_1247,17.0601,5.8455,4.0305,0.0,0.0,11.2146,7.3313,41.7476,0.0248,2.7261,12.47,10.1553,0.0631,0.0,0.0,0.0,10.0922,4.457,0.0791,16.3767,0.014782163118740928,0,1,,1.5184,41,0,,0,354,4,1,379,15.95,368,11,33.4545,7.0612,2.414810359600001,2.3136657308000004,2.3327239096000003,1.4351,34.1983,32.7659,33.0358,674,12,1,0.8119,1.8127,0.9799,0.5364,687.0,28074234705.2972,288555726.0129,58645032.5483,651796278820.2217,2.0,60.4877,158,0,0.0,0,0.0,0,0.0,0,0.0,1998.0,179.66690898174096,0.0,100.0,97.245,2.60996,0.144998,Travis,delta-wye
41,p4uhs0_1247--p4udt18708,p4udt18708-p4uhs0_1247x,p4uhs0_1247,13.7559,7.1843,5.557,0.0,0.0,6.5716,3.5587,43.7416,0.0279,3.2569999999999997,12.47,7.084,0.509,0.0,0.0,0.0,6.5749,2.6248,0.0802,12.5949,0.01436909480952124,0,1,,2.392,28,0,,0,268,0,1,269,16.45,227,42,5.4048,6.2194,2.0566000950000003,2.0992838372,2.0635160678,1.2797,33.0675,33.7538,33.1787,447,46,0,0.0,1.8327,0.9793,0.3836,493.0,19738729631.2369,249010389.4504,51236299.5728,658624954226.8723,2.0,48.4506,133,0,0.0,0,0.0,0,0.0,0,0.0,2003.0,1231.6647424670564,0.0,100.0,94.3829,4.7302300000000015,0.886918,Travis,delta-wye
42,p4uhs14_1247--p4udt19383,p4udt19383-p4uhs14_1247x,p4uhs14_1247,18.56,4.7692,3.7498,0.0,0.0,13.7908,11.5239,55.9043,0.0461,8.7891,12.47,8.7612,0.2737,0.0,0.0,0.0,8.4875,4.8082,0.0823,17.5988,0.021739944890981786,0,0,,,17,0,,0,184,0,0,205,9.15,189,16,11.8125,3.4511,1.1833338746,1.1234227785999995,1.1443433468000002,0.7214,34.2886,32.5526,33.1588,387,16,0,0.0,1.9659,0.9781,0.5086,403.0,8743797809.6248,74876945.8231,15651598.6796,198525434139.125,1.9983,48.8056,106,0,0.0,0,0.0,0,0.0,0,0.0,1997.0,414.10953962786834,0.0,100.0,93.6118,3.1941,3.1941,Travis,delta-wye
43,p4uhs17_1247--p4udt13269,p4udt13269-p4uhs17_1247x,p4uhs17_1247,15.057,5.7715,4.9756,0.0,0.0,9.2855,7.1668,52.5953,0.0359,5.7446,12.47,8.0294,0.1381,0.0,0.0,0.0,7.8914,4.4202,0.0916,19.1464,0.019163298793593145,0,1,,4.8137,20,0,,0,162,1,0,218,9.15,212,6,35.3333,3.4822,1.2024419642000002,0.949091021,1.3306635326,0.7249,34.5311,27.2555,38.2133,412,7,0,0.0,1.922,0.9791,0.544,419.0,11954891295.9918,99354092.609,20683589.0748,261067435222.7336,1.9983,51.8056,117,0,0.0,0,0.0,0,0.0,0,0.0,1998.0,428.828275049316,0.0,100.0,97.3877,1.35841,1.25392,Travis,delta-wye
44,p4uhs17_1247--p4udt3392,p4udt3392-p4uhs17_1247x,p4uhs17_1247,8.2252,6.6573,5.9333,0.0,0.0,1.5679,0.8263,59.39,0.0433,6.1604,12.47,3.1564,0.0897,0.0,0.0,0.0,3.0667,1.6929,0.0785,14.8737,0.01661272869875037,0,1,,5.3573,12,0,,0,104,0,0,102,5.2,94,8,11.75,1.9686,0.5556019152,0.818268276,0.5947298087999999,0.3999,28.2232,41.566,30.2108,180,10,0,0.0,1.8627,0.9797,0.5374,190.0,5146881177.0121,53328182.9764,10833881.7811,140862011160.3324,1.9965,36.538000000000004,98,0,0.0,0,0.0,0,0.0,0,0.0,2007.0,4348.9762703870065,0.0,100.0,92.2481,7.3643399999999986,0.387597,Travis,delta-wye
45,p4uhs15_1247--p4udt15003,p4udt15003-p4uhs15_1247x,p4uhs15_1247,8.744,4.1567,2.8776,0.0,0.0,4.5874,3.2146,44.6744,0.0254,13.18,12.47,4.8929,0.1092,0.0,0.0,0.0,4.7837,1.5589,0.071,11.4312,0.014223638446107231,0,1,,9.1841,17,0,,0,175,3,0,158,7.675,141,17,8.2941,3.0755,0.9094776335,1.2316055034999998,0.9344168629999999,0.6252,29.5717,40.0457,30.3826,327,17,0,0.0,2.1772,0.9799,0.5341,344.0,8258415387.4584,73834562.51,15008454.3702,184253889821.9276,1.9981,59.4041,179,0,0.0,0,0.0,0,0.0,0,0.0,2004.0,2528.562024524325,0.0,100.0,99.3902,0.522648,0.087108,Travis,delta-wye
46,p4uhs18_1247--p4udt18560,p4udt18560-p4uhs18_1247x,p4uhs18_1247,21.5779,14.1054,12.5019,0.0,0.0,7.4725,4.9622,54.4875,0.0353,5.2523,12.47,10.4737,1.3484,0.0,0.0,0.0,9.1253,4.2293,0.0772,13.1954,0.01711386054383503,0,3,,1.6232,39,0,,0,307,1,0,373,26.26,284,89,3.1910000000000003,9.9678,3.32127096,3.3266834754000003,3.3198455645999996,2.0824,33.32,33.3743,33.3057,511,101,0,0.0,1.6408,0.978,0.2516,612.0,13351638207.3555,217460843.6547,45429474.3529,572898724387.5052,1.9989,64.2503,190,0,0.0,0,0.0,0,0.0,0,0.0,2000.0,1282.6357211077088,0.0,100.0,90.7451,6.926660000000001,2.32829,Travis,delta-wye
47,p4uhs17_1247--p4udt7683,p4udt7683-p4uhs17_1247x,p4uhs17_1247,11.5933,3.1411,1.2658,0.0,0.0,8.4522,2.9785,18.7797,0.0158,3.0711,12.47,11.0073,0.0198,0.0,0.0,0.0,10.9874,1.2676,0.0992,5.6089,0.015016720064212109,0,2,,1.5977,24,0,,0,432,0,0,278,13.05,277,1,277.0,5.2076,1.7567630296,1.7021509283999998,1.7486808344,1.0689,33.7346,32.6859,33.5794,732,1,0,0.0,2.6367,0.9797,0.6587,733.0,33696723084.0361,239399444.1817,49137179.1424,599921195425.201,1.999,75.3805,198,0,0.0,0,0.0,0,0.0,0,0.0,2000.0,191.46949958046886,0.0,100.0,99.4697,0.0589275,0.47142,Travis,delta-wye
48,p4uhs9_1247--p4udt18371,p4udt18371-p4uhs9_1247x,p4uhs9_1247,10.2549,8.0663,6.7017,0.0,0.0,2.1886,0.6274,48.576,0.027000000000000003,3.3932,12.47,4.8331,1.1418,0.0,0.0,0.0,3.6913,0.8467,0.0862,5.612,0.012718648346358313,0,1,,3.032,14,0,,0,143,0,0,201,14.75,109,92,1.1848,5.8218,1.8518505402,1.8748699374000002,2.0950795224000003,1.188,31.8089,32.2043,35.9868,265,115,0,0.0,1.8905,0.9794,0.2143,380.0,13480261661.5234,206523904.4688,42142664.6338,523246998703.8688,1.9981,33.4855,88,0,0.0,0,0.0,0,0.0,0,0.0,2000.0,3728.169129783344,0.0,100.0,99.4235,0.269024,0.307456,Travis,delta-wye
49,p4uhs9_1247--p4udt18569,p4udt18569-p4uhs9_1247x,p4uhs9_1247,17.6207,7.1128,4.1526,0.0,0.0,10.5079,6.8296,35.4475,0.0231,3.6239,12.47,13.3609,0.9929,0.0,0.0,0.0,12.368,3.9816,0.0882,12.8514,0.017533983457302872,0,2,,2.1045,22,0,,0,383,0,0,348,19.325,284,64,4.4375,7.4025,2.5375177800000004,2.4978625875,2.3671196325,1.5315,34.2792,33.7435,31.9773,685,77,0,0.0,2.1897,0.9786,0.4114,762.0,18004105658.1276,174901004.0888,36184806.9672,456600186146.0832,1.9991,73.2176,176,0,0.0,0,0.0,0,0.0,0,0.0,1999.0,1215.5633213989204,0.0,100.0,97.3591,1.22192,1.419,Travis,delta-wye
50,p4uhs19_1247--p4udt22137,p4udt22137-p4uhs19_1247x,p4uhs19_1247,8.3773,4.7964,3.7637,0.0,0.0,3.5809,0.7042,30.4735,0.0225,3.9138,12.47,6.2842,0.371,0.0,0.0,0.0,5.9133,0.5875,0.0738,4.0068,0.016893084208668196,0,1,,3.4530000000000003,18,0,,0,244,0,0,165,9.3,142,23,6.1739,3.6524,1.2159423984000002,1.2520646344000002,1.1843929672,0.7934,33.2916,34.2806,32.4278,344,28,0,0.0,2.2143,0.9784,0.4452,372.0,16305330594.3346,160090582.6224,34774381.6746,407633264858.3649,1.9982,44.5019,107,0,0.0,0,0.0,0,0.0,0,0.0,1997.0,899.4986595030983,0.0,100.0,97.2355,0.8579600000000001,1.90658,Travis,delta-wye
51,p4uhs20_1247--p4udt1954,p4udt1954-p4uhs20_1247x,p4uhs20_1247,26.057,13.1719,8.1633,0.0,0.0,12.885,5.3225,28.016,0.0178,5.6143,12.47,22.0789,0.1467,0.0,0.0,0.0,21.9321,4.8852,0.0826,10.1487,0.015091515229412272,0,5,,2.4452,70,0,,0,764,33,1,568,28.375,555,13,42.6923,10.515,3.5547639900000005,3.49230489,3.4679311200000007,2.1358,33.8066,33.2126,32.9808,1454,9,0,0.0,2.7867,0.9799,0.6396,1463.0,30157354598.6787,216749235.8984,44026782.7899,584904262978.4723,2.0,123.6489,326,0,0.0,0,0.0,0,0.0,0,0.0,2002.0,207.2509883778029,0.0,100.0,99.2178,0.6317689999999999,0.150421,Travis,delta-wye
52,p4uhs20_1247--p4udt13530,p4udt13530-p4uhs20_1247x,p4uhs20_1247,18.2431,6.5355,4.7031,0.0,0.0,11.7076,7.0795,34.0187,0.0174,3.6299,12.47,16.3927,0.0644,0.0,0.0,0.0,16.3283,6.0892,0.0784,17.5807,0.015597253634983516,0,4,,2.4876,37,0,,0,421,0,0,399,18.775,393,6,65.5,7.5938,2.4357645066,2.4724273730000004,2.6856081203999995,1.5567,32.0757,32.5585,35.3658,1044,7,0,0.0,2.6341,0.9793,0.6414,1051.0,27403709090.3294,198000946.7925,40589305.8965,489538190457.5954,1.9993,101.7467,275,0,0.0,0,0.0,0,0.0,0,0.0,2001.0,230.8944315123132,0.0,100.0,98.5646,0.398724,1.0366799999999998,Travis,delta-wye
53,p4uhs19_1247--p4udt4849,p4udt4849-p4uhs19_1247x,p4uhs19_1247,16.3315,7.4941,6.8401,0.0,0.0,8.8374,7.2673,51.8425,0.0254,3.7217,12.47,10.8806,0.4182,0.0,0.0,0.0,10.4623,6.2869,0.0839,23.1032,0.016895269516795673,0,3,,2.2668,23,0,,0,161,0,1,309,15.625,278,31,8.9677,6.1948,2.0850829528,2.129493474,1.9802235732,1.2584,33.6586,34.3755,31.9659,606,38,0,0.0,2.0841,0.9799,0.4831,644.0,14606728397.775,140505424.7996,28541521.4041,354394613688.2532,2.0,56.4425,150,0,0.0,0,0.0,0,0.0,0,0.0,1990.0,1256.9029771952514,0.0,100.0,99.9257,0.0,0.0743494,Travis,delta-wye
54,p4uhs19_1247--p4udt10279,p4udt10279-p4uhs19_1247x,p4uhs19_1247,21.6946,14.6262,12.4726,0.0,0.0,7.0684,6.695,70.1086,0.0682,4.6849,12.47,5.6452,0.8463,0.0,0.0,0.0,4.7989,3.7351,0.0909,13.6616,0.0177522855737969,0,2,,1.6179,22,0,,0,118,5,1,213,16.66,136,77,1.7662,6.2703,2.0274074505,2.0136002499,2.2292922995999995,1.294,32.3335,32.1133,35.5532,235,83,0,0.0,1.5143,0.9779,0.1948,318.0,5092924399.7192,100421135.7721,20724640.7984,266817988991.5791,2.0,36.7298,98,0,0.0,0,0.0,0,0.0,0,0.0,2001.0,8144.310898924527,0.0,100.0,88.8158,9.11654,2.06767,Travis,delta-wye
55,p4uhs20_1247--p4udt7428,p4udt7428-p4uhs20_1247x,p4uhs20_1247,8.7226,6.3539,6.0919,0.0,0.0,2.3686,1.1888,60.4715,0.0436,6.6545,12.47,3.3173,0.0154,0.0,0.0,0.0,3.302,1.1325,0.0617,9.4066,0.0165867442520576,0,0,,,7,0,,0,97,0,0,90,3.8,89,1,89.0,1.4503,0.3166048409,0.5336219316999999,0.6000732273999999,0.2944,21.8303,36.7939,41.3758,199,1,0,0.0,2.2222,0.98,0.6486,200.0,4442902354.6555,32217136.4004,6540944.5224,84415144738.4547,1.9964,36.1734,98,0,0.0,0,0.0,0,0.0,0,0.0,1995.0,212.78565958642216,0.0,100.0,99.375,0.625,0.0,Travis,delta-wye
56,p4uhs20_1247--p4udt8037,p4udt8037-p4uhs20_1247x,p4uhs20_1247,8.1452,3.6442,0.1998,0.0,0.0,4.501,1.3582,8.8701,0.0128,2.8343,12.47,9.4202,0.0,0.0,0.0,0.0,9.4202,1.6309,0.0736,9.2848,0.014834942009294031,0,1,,2.1759,18,0,,0,340,0,0,233,11.35,233,0,0.0,4.6249,1.6372192249000002,1.496941383,1.4907393921000005,0.9390000000000001,35.4001,32.367,32.2329,635,0,0,0.0,2.7253,0.98,0.6667,635.0,26716631306.5188,194584855.4021,39505748.8649,477533488707.0691,1.9989,73.933,182,0,0.0,0,0.0,0,0.0,0,0.0,2005.0,149.6038311690971,0.0,100.0,100.0,0.0,0.0,Travis,delta-wye
57,p4uhs17_1247--p4udt13480,p4udt13480-p4uhs17_1247x,p4uhs17_1247,7.7506,5.5003,4.8469,0.0,0.0,2.2503,1.2977,50.1737,0.0257,5.3135,12.47,4.4959,0.0602,0.0,0.0,0.0,4.4357,1.9357,0.0637,15.8062,0.014936618902902987,0,1,,4.6110000000000015,9,0,,0,114,0,0,107,5.5,105,2,52.5,2.2474,0.7189028067999998,0.8138239931999999,0.7146732,0.4565,31.9882,36.2118,31.8,297,4,0,0.0,2.8131,0.9799,0.639,301.0,8919489966.9521,66596658.5754,13527483.8834,162980713681.8496,1.9974,39.6032,111,0,0.0,0,0.0,0,0.0,0,0.0,2008.0,563.1382016646164,0.0,100.0,98.9101,0.953678,0.13624,Travis,delta-wye
58,p4uhs1_1247--p4udt5565,p4udt5565-p4uhs1_1247x,p4uhs1_1247,10.8481,1.8219,0.3788,0.0,0.0,9.0262,3.7482,17.2929,0.0176,1.8627,12.47,13.0171,0.0,0.0,0.0,0.0,13.0171,3.6486,0.0884,15.2883,0.02106326702631393,0,0,,,21,0,,0,392,0,0,292,9.6,292,0,0.0,3.7079,1.2041516487000001,1.2467146327999998,1.2570337185,0.7535,32.4753,33.6232,33.9015,618,0,0,0.0,2.1164,0.9798,0.6667,618.0,30236415165.6821,181414916.9813,36867331.6589,469691886068.8497,1.999,74.8657,197,0,0.0,0,0.0,0,0.0,0,0.0,1983.0,310.098489017878,0.0,100.0,99.615,0.0,0.384986,Travis,delta-wye
59,p4uhs1_1247--p4udt18595,p4udt18595-p4uhs1_1247x,p4uhs1_1247,7.7637,1.4464,0.4191,0.0,0.0,6.3174,2.2840000000000003,15.5778,0.0171,1.7868,12.47,9.5888,0.0312,0.0,0.0,0.0,9.5576,2.7925,0.0884,16.0927,0.02116731131775934,0,0,,,19,0,,0,320,0,0,235,7.6,232,3,77.3333,2.8439,1.0960618112,0.8996706089000002,0.8481704238000001,0.5864,38.5408,31.6351,29.8242,450,3,0,0.0,1.9277,0.9794,0.6505,453.0,23539349544.2302,147778707.2189,30471548.4681,394920654605.1889,1.9987,60.614,178,0,0.0,0,0.0,0,0.0,0,0.0,1988.0,218.82073767094352,0.0,100.0,98.4925,0.376884,1.13065,Travis,delta-wye
60,p4uhs20_1247--p4udt19742,p4udt19742-p4uhs20_1247x,p4uhs20_1247,9.6196,6.4152,6.2844,0.0,0.0,3.2044,3.0759,75.518,0.0573,6.4279,12.47,2.7752,0.004,0.0,0.0,0.0,2.7712,2.0725,0.0636,16.721,0.01651906133895095,0,0,,,11,0,,0,21,0,0,93,3.65,91,2,45.5,1.35,0.41572575,0.47774745,0.4565268,0.275,30.7945,35.3887,33.8168,166,2,0,0.0,1.8065,0.9796,0.6073,168.0,4258888262.4885,34222791.729,6972315.3458,92529417607.6379,1.9955,21.2711,56,0,0.0,0,0.0,0,0.0,0,0.0,1997.0,286.4582903574207,0.0,100.0,98.2022,1.34831,0.449438,Travis,delta-wye
61,p4uhs20_1247--p4udt9759,p4udt9759-p4uhs20_1247x,p4uhs20_1247,11.0707,5.9692,5.9692,0.0,0.0,5.1015,5.0934,65.4463,0.0492,6.6953,12.47,5.8327,0.0,0.0,0.0,0.0,5.8327,5.8327,0.0755,34.5059,0.025922952197941385,0,0,,,13,0,,0,1,0,0,167,4.875,167,0,0.0,1.7648,0.7664985247999999,0.5323254479999999,0.4659760272,0.3584,43.4326,30.1635,26.4039,225,0,0,0.0,1.3473,0.98,0.6667,225.0,4173231878.6492,32732924.8948,6647617.8532,90420024037.3991,1.9968,28.5334,74,0,0.0,0,0.0,0,0.0,0,0.0,1996.0,299.61873641029234,0.0,100.0,100.0,0.0,0.0,Travis,delta-wye
62,p4uhs17_1247--p4udt4433,p4udt4433-p4uhs17_1247x,p4uhs17_1247,9.9973,4.8752,4.4834,0.0,0.0,5.1222,2.0298,39.102,0.0243,2.9631,12.47,6.6597,0.2312,0.0,0.0,0.0,6.4284,1.7759,0.0615,10.6617,0.01620352871319335,0,2,,2.2758,14,0,,0,242,0,0,179,9.425,170,9,18.8889,3.7912,1.3229885255999998,1.2328148336,1.2353966408,0.7727,34.8963,32.5178,32.5859,400,11,0,0.0,2.2961,0.9793,0.5197,411.0,14627321093.4142,134927530.8228,27498995.7415,335431876655.5442,1.9983,50.9844,132,0,0.0,0,0.0,0,0.0,0,0.0,2002.0,231.43545489583684,0.0,100.0,98.1308,1.02804,0.8411209999999999,Travis,delta-wye
63,p4uhs17_1247--p4udt17331,p4udt17331-p4uhs17_1247x,p4uhs17_1247,13.8728,5.4507,5.1039,0.0,0.0,8.4221,7.1866,58.191,0.0358,3.8786,12.47,7.2483,0.0422,0.0,0.0,0.0,7.2061,4.9274,0.0677,23.3295,0.0187293940164914,0,2,,1.8037,11,0,,0,135,0,0,203,8.0,201,2,100.5,2.9419999999999997,0.960515928,1.027428776,0.9540552959999999,0.6307,32.6484,34.9228,32.4288,385,2,0,0.0,1.9064,0.9788,0.62,387.0,9286907760.5695,70599195.3974,15134967.9276,191977421407.1217,1.9982,51.3663,129,0,0.0,0,0.0,0,0.0,0,0.0,1991.0,283.21320078642174,0.0,100.0,98.2759,0.107759,1.61638,Travis,delta-wye
64,p4uhs1_1247--p4udt18088,p4udt18088-p4uhs1_1247x,p4uhs1_1247,32.7786,12.1558,9.6209,0.0,0.0,20.6228,16.9284,48.1363,0.0327,4.8481,12.47,22.3759,0.375,0.0,0.0,0.0,22.0009,14.3118,0.0917,25.9486,0.02230896549148585,0,3,,2.7521,63,0,,0,335,2,1,577,22.76,556,21,26.4762,8.3971,2.8111643438,2.7949663379,2.7909693183,1.7352,33.4778,33.2849,33.2373,981,22,0,0.0,1.7383,0.9788,0.5478,1003.0,17863716675.0851,149553894.6851,30903763.4569,405362105209.3063,2.0,67.9154,166,0,0.0,0,0.0,0,0.0,0,0.0,1994.0,488.89222815543604,0.0,100.0,96.5801,1.77173,1.64813,Travis,delta-wye
65,p4uhs16_1247--p4udt23451,p4udt23451-p4uhs16_1247x,p4uhs16_1247,23.5344,6.1721,6.1131,0.0,0.0,17.3623,17.0321,68.895,0.0634,6.0971,12.47,10.0605,0.1162,0.0,0.0,0.0,9.9443,9.6044,0.0827,28.589000000000002,0.027117206723918284,0,3,,2.4848,21,0,,0,21,0,0,287,8.295,281,6,46.8333,2.6639,0.8568460989000001,0.929088403,0.8779654981,0.5582,32.1651,34.876999999999995,32.9579,365,6,0,0.0,1.2927,0.9773,0.6146,371.0,6279176560.5922,45086290.5904,9447877.7576,140392909892.4866,1.9981,33.8273,94,0,0.0,0,0.0,0,0.0,0,0.0,1999.0,178.8458499406116,0.0,100.0,95.3143,0.8,3.88571,Travis,delta-wye
66,p4uhs16_1247--p4udt20685,p4udt20685-p4uhs16_1247x,p4uhs16_1247,14.2134,4.1524,3.9108,0.0,0.0,10.061,9.6034,60.8506,0.0363,3.4672,12.47,7.9954,0.0136,0.0,0.0,0.0,7.9818,7.1093,0.0704,32.010999999999996,0.020396537028486768,0,3,,1.5062,20,0,,0,37,1,0,231,6.635,228,3,76.0,2.3542,0.6930576464000001,0.7671490287999999,0.8939933248000002,0.4849,29.4392,32.5864,37.9744,389,3,0,0.0,1.6969999999999998,0.9788,0.6467,392.0,9151220833.1303,54958065.6002,11320005.1716,154893750581.1734,1.9982,34.9961,76,0,0.0,0,0.0,0,0.0,0,0.0,2000.0,120.16819354514523,0.0,100.0,96.5461,0.822368,2.63158,Travis,delta-wye
67,p4uhs6_1247--p4udt22626,p4udt22626-p4uhs6_1247x,p4uhs6_1247,31.8313,3.9810000000000003,3.1591,0.0,0.0,27.8503,26.8766,65.0569,0.0551,3.9064,12.47,14.3371,0.0759,0.0,0.0,0.0,14.2612,12.7397,0.0967,27.5941,0.02480462576244785,0,1,,0.3601,27,0,,0,78,2,1,325,10.21,317,8,39.625,3.5401,0.9997985820999999,1.2640210258,1.2762803921,0.7441,28.2421,35.7058,36.0521,570,8,0,0.0,1.784,0.9781,0.6173,578.0,9848371712.0134,60318807.078,12677895.4191,173965181971.7249,2.0,39.6655,92,0,0.0,0,0.0,0,0.0,0,0.0,1991.0,380.8325282220112,0.0,100.0,95.2975,1.15163,3.55086,Travis,delta-wye
